"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","Public spending on agriculture lowest in Africa  despite the size of the sector in GDP @REPOA  #InclusiveGrowth",FALSE,2,NA,2016-10-28 07:10:48,FALSE,NA,"791900002557763584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MmariDonald",1,FALSE,FALSE,NA,NA
"80","Thats where the heart of Victoria is- clean &amp; green agriculture, water and environment. Never to be risked! @DanielAndrewsMP @wadenoonan",FALSE,0,"alinojnat",2016-10-28 07:10:36,FALSE,"791899591750725633","791899953593323520","2712982352","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","alinojnat",0,FALSE,FALSE,NA,NA
"81","RT @degrp_growth: THIS FRIDAY: #inclusivegrowth conference ft. policy, research &amp; business reps. Join us via livestream or on Twitter: http…",FALSE,0,NA,2016-10-28 07:10:26,FALSE,NA,"791899913604964352",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","TheABFortune",4,TRUE,FALSE,NA,NA
"82","RT @degrp_growth: H.E. Yansane: African continent has challenges ahead, #agriculture at the heart of them. We need innovative solutions #in…",FALSE,0,NA,2016-10-28 07:10:22,FALSE,NA,"791899895217160192",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","PaulPokwi",3,TRUE,FALSE,NA,NA
"83","RT @degrp_growth: H.E. Yansane: African continent has challenges ahead, #agriculture at the heart of them. We need innovative solutions #in…",FALSE,0,NA,2016-10-28 07:10:08,FALSE,NA,"791899838103359489",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","TheABFortune",3,TRUE,FALSE,NA,NA
"84","RT @degrp_growth: Sheila M'Mbijjewe speaks on why financing African #agriculture is crucial, and new opportunities 2 grow the sector #inclu…",FALSE,0,NA,2016-10-28 07:10:03,FALSE,NA,"791899816368406529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrCowino",2,TRUE,FALSE,NA,NA
"85","RT @TechMoranLtd: Innovation in agriculture and adoption of mobile mobile in rural Africa will help solve poverty #InclusiveGrowth",FALSE,0,NA,2016-10-28 07:10:00,FALSE,NA,"791899805127671808",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","TheABFortune",4,TRUE,FALSE,NA,NA
"86","RT @TechMoranLtd: Public finance in Agriculture in Africa hasn't performed so well #inclusivegrowth",FALSE,0,NA,2016-10-28 07:09:52,FALSE,NA,"791899771145490432",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","TheABFortune",1,TRUE,FALSE,NA,NA
"87","RT @degrp_growth: Sheila M'Mbijjewe speaks on why financing African #agriculture is crucial, and new opportunities 2 grow the sector #inclu…",FALSE,0,NA,2016-10-28 07:09:48,FALSE,NA,"791899751507697664",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","TheABFortune",2,TRUE,FALSE,NA,NA
"88","RT @iprakshep: Wheat Rabi 2016-17, 2nd Rolling Estimate.
Register : https://t.co/5ENcsQdyoO 
#india #satellite #wheat #agriculture #foodsec…",FALSE,0,NA,2016-10-28 07:09:46,FALSE,NA,"791899744209555456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iprakshep",2,TRUE,FALSE,NA,NA
"89","Experts Warn Mekong Delta Agriculture, Livelihoods Face Serious Threats https://t.co/vI4d2N0AlR",FALSE,0,NA,2016-10-28 07:09:39,FALSE,NA,"791899715226832896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gwpsea",0,FALSE,FALSE,NA,NA
"90","@leahnavarro 
20 Dutch companies are in Manila to invest in Agriculture, water, telco and infrastructure. 
#SUBOSAGING 
#NGANGAsiLEAH",FALSE,0,"leahnavarro",2016-10-28 07:09:35,FALSE,NA,"791899697145257985","79030985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dbigbalbowski",0,FALSE,FALSE,NA,NA
"91","RT @DoubleEph: $6m 2,000 hectare farm abandoned. Why? Because it is govt owned | Rivers abandons multi-million naira banana farm https://t.…",FALSE,0,NA,2016-10-28 07:09:34,FALSE,NA,"791899693148143616",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","OmoEdoPataki",6,TRUE,FALSE,NA,NA
"92","Agriculture and overuse greater threats to wildlife than climate change – study https://t.co/7NAymzQvBH",FALSE,0,NA,2016-10-28 07:09:15,FALSE,NA,"791899615830376448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EscleyBrook",0,FALSE,FALSE,NA,NA
"93","RT @AAFC_Canada: Try something new this weekend with our potato gnocchi recipe: https://t.co/E6t4jVnhg1 #CdnAg https://t.co/22Etnj6Dyw",FALSE,0,NA,2016-10-28 07:09:12,FALSE,NA,"791899600374292480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Addison_Canada",4,TRUE,FALSE,NA,NA
"94","It was our great pleasure to participate in the Enabling the Business of Agriculture 2017 project of the @WorldBank https://t.co/Rj2D2vD13R",FALSE,1,NA,2016-10-28 07:08:55,FALSE,NA,"791899530677645312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SunjkaLawOffice",1,FALSE,FALSE,NA,NA
"95","RT @HOT877Zambia: Government says it has not resolved to withdraw subsidized agriculture inputs.",FALSE,0,NA,2016-10-28 07:08:53,FALSE,NA,"791899520548409344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshuaIjere",1,TRUE,FALSE,NA,NA
"96","The latest THE WARHFIELD FARMS DAILY! https://t.co/n5OfXNkROU Thanks to @FirstBaseSol @Agriculture_Law @miguel17300 #agriculture #farming",FALSE,0,NA,2016-10-28 07:08:28,FALSE,NA,"791899415137095680",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","WARHFIELDFARMS",0,FALSE,FALSE,NA,NA
"97","RT @ditmirbushati: Good meeting w/ #Turkish PM @BA_Yildirim. Clear commitment to go forward with agreed areas of cooperation #agriculture #…",FALSE,0,NA,2016-10-28 07:08:21,FALSE,NA,"791899389618946049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlEmbassySerbia",27,TRUE,FALSE,NA,NA
"98","RT @DoubleEph: $6m 2,000 hectare farm abandoned. Why? Because it is govt owned | Rivers abandons multi-million naira banana farm https://t.…",FALSE,0,NA,2016-10-28 07:08:07,FALSE,NA,"791899330521235456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lamiwale",6,TRUE,FALSE,NA,NA
"99","Ireland's Agriculture Minister: Please Ban Extremely cruel practices under Animal Welfare Law - Sign ... https://t.co/LvEwnCAerL via @Change",FALSE,0,NA,2016-10-28 07:07:27,FALSE,NA,"791899160500903937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MuseumJoCas",0,FALSE,FALSE,NA,NA
"100","RT @RadhamohanBJP: Interaction through video conference with officers of KVKs, Agriculture, Animal Husbandry &amp; Fisheries from 11 states. #A…",FALSE,0,NA,2016-10-28 07:07:06,FALSE,NA,"791899071451725824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahulgurjar1990",56,TRUE,FALSE,NA,NA
"101","Chicago Agriculture Commodities Finished Higher https://t.co/6TF7xwQfvK",FALSE,0,NA,2016-10-28 07:06:48,FALSE,NA,"791898999066419201",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"102","King, Farm Bureau talk ACA, agriculture https://t.co/D9jxVpJQaV",FALSE,0,NA,2016-10-28 07:06:48,FALSE,NA,"791898997447389184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"103","New Wave: Synthetic-Pesticide Detectors Will Soon Be Here   https://t.co/C6TxkPms9I https://t.co/FHtHnDecwf",FALSE,0,NA,2016-10-28 07:06:41,FALSE,NA,"791898966883467264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farmingportal",0,FALSE,FALSE,NA,NA
"104","Retweeted TechMoran Magazine (@TechMoranLtd):

Innovation in agriculture and adoption of mobile mobile in rural... https://t.co/vxGmAK70Xf",FALSE,1,NA,2016-10-28 07:06:02,FALSE,NA,"791898806489124864",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NewmarkKenya",0,FALSE,FALSE,NA,NA
"105","RT @TimesNow: #WATCH Prime Minister Narendra Modi to form 10 Groups of Secretaries to work on various sectors like agriculture, energy and…",FALSE,0,NA,2016-10-28 07:05:40,FALSE,NA,"791898714507927552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atlantesindia",47,TRUE,FALSE,NA,NA
"106","Garden Master - WordPress Agriculture &amp; Lawn Shop theme - https://t.co/OAZWd8w6M8 https://t.co/435ROHNqUy",FALSE,1,NA,2016-10-28 07:05:36,FALSE,NA,"791898697344909312",NA,"<a href=""http://www.freethemeslib.com"" rel=""nofollow"">Freelib</a>","OnutIancu",0,FALSE,FALSE,NA,NA
"107","RT @kathy_simonik: Ireland's Agriculture Minister: Please Ban Extremely cruel practices under Animal Welfare Law - Sign ... https://t.co/hq…",FALSE,0,NA,2016-10-28 07:05:36,FALSE,NA,"791898696778653696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weaniejeanie53",3,TRUE,FALSE,NA,NA
"108","@Warwick_Long @ABCRural I'm grateful to be completing Mental Health First Aid training, Warragul 2&amp;9Nov… https://t.co/e5IDHjeFWj",FALSE,2,"Warwick_Long",2016-10-28 07:05:34,TRUE,"791772383753359361","791898687681159168","215849042","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndiBlu",1,FALSE,FALSE,NA,NA
"109","RT @TechMoranLtd: Innovation in agriculture and adoption of mobile mobile in rural Africa will help solve poverty #InclusiveGrowth",FALSE,0,NA,2016-10-28 07:05:29,FALSE,NA,"791898665111658496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEWMARKWORLD",4,TRUE,FALSE,NA,NA
"110","RT @iprakshep: Wheat Rabi 2016-17, 2nd Rolling Estimate.
Register : https://t.co/5ENcsQdyoO 
#india #satellite #wheat #agriculture #foodsec…",FALSE,0,NA,2016-10-28 07:04:57,FALSE,NA,"791898531577552896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sameer1538",2,TRUE,FALSE,NA,NA
"111","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 07:04:28,FALSE,NA,"791898408952864768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","goldngems",51,TRUE,FALSE,NA,NA
"112","Sheila M'Mbijjewe speaks on why financing African #agriculture is crucial, and new opportunities 2 grow the sector #inclusivegrowth",FALSE,0,NA,2016-10-28 07:04:26,FALSE,NA,"791898400413323264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","degrp_growth",2,FALSE,FALSE,NA,NA
"113","RT @DoubleEph: $6m 2,000 hectare farm abandoned. Why? Because it is govt owned | Rivers abandons multi-million naira banana farm https://t.…",FALSE,0,NA,2016-10-28 07:03:55,FALSE,NA,"791898273393049600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chanellemonae_",6,TRUE,FALSE,NA,NA
"114","Dear Those of You, Who Are From Climate Change, Water Management, Forestry, Agriculture and Related Fields, Don't... https://t.co/26EYL1vhYX",FALSE,1,NA,2016-10-28 07:03:19,FALSE,NA,"791898123081752576",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rashid793",0,FALSE,FALSE,NA,NA
"115","The fixed quota to agriculture distorted the market as even the other sectors didn't perform so well #InclusiveGrowth",FALSE,1,NA,2016-10-28 07:03:09,FALSE,NA,"791898078496382976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TechMoranLtd",1,FALSE,FALSE,NA,NA
"116","RT @markgkenny: No pattern emerging here? Top bureaucrat questioned Minister before being sacked https://t.co/5voWedekna via @smh",FALSE,0,NA,2016-10-28 07:02:47,FALSE,NA,"791897988016771072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FryGerard",129,TRUE,FALSE,NA,NA
"117","RT @9grrepublican: APC  brought in foreign technical advisers to win elections.

Why not bring in the global best to advise on the economy…",FALSE,0,NA,2016-10-28 07:02:41,FALSE,NA,"791897962444124160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tsuger1",118,TRUE,FALSE,NA,NA
"118","Why Price of Food are Skyrocketing - Reno Omokri Mocks Minister of Agriculture https://t.co/MnPVvHmh4H https://t.co/7CMHFuaziG",FALSE,1,NA,2016-10-28 07:02:13,FALSE,NA,"791897845016113152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","freddyasq",0,FALSE,FALSE,NA,NA
"119","Stanbic IBTC restates commitment to agriculture, plans to increase allocation to sector https://t.co/jUBaNcCbxN",FALSE,0,NA,2016-10-28 07:01:48,FALSE,NA,"791897738556350464",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","proshare",0,FALSE,FALSE,NA,NA
"120","Why food prices are skyrocketing - Reno Omokri mocks Minister of Agriculture @Gidi_Traffic https://t.co/epBhGpcHwl",FALSE,0,NA,2016-10-28 07:01:47,FALSE,NA,"791897736299876353",NA,"<a href=""http://m.dabr.co.uk"" rel=""nofollow"">Dabr</a>","iamfatdon",0,FALSE,FALSE,NA,NA
"121","Public finance in Agriculture in Africa hasn't performed so well #inclusivegrowth",FALSE,0,NA,2016-10-28 07:01:47,FALSE,NA,"791897734680895488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TechMoranLtd",1,FALSE,FALSE,NA,NA
"122","RT @Richeydarian: Japanese businessmen to invest in manufacturing, agriculture sectors &amp;mdash; #Duterte https://t.co/aOvNjnbCCh via @gmanews",FALSE,0,NA,2016-10-28 07:01:46,FALSE,NA,"791897731191050240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeadHungry_Q",6,TRUE,FALSE,NA,NA
"123","Rwanda and IFAD to host an Adaptation for Smallholder Agriculture Programme Meeting in  Rwanda https://t.co/xcq6wgH1Hc",FALSE,0,NA,2016-10-28 07:01:32,FALSE,NA,"791897673406242816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SPIU_IFADRwanda",0,FALSE,FALSE,NA,NA
"124","@alephile are mostly full of oafs who want us to ""go back to our roots in agriculture"" and other stupid things like that. Sigh. /7",FALSE,1,"SkweiRd",2016-10-28 07:01:15,FALSE,"791897395395198976","791897600337346560","98361433","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SkweiRd",0,FALSE,FALSE,NA,NA
"125","RT @SBPowles: Delighted that UWA will create a school of agriculture and environment. AHRI will be in new school. renaissance at UWA and ag…",FALSE,0,NA,2016-10-28 07:01:01,FALSE,NA,"791897542254395392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","old_gmac",12,TRUE,FALSE,NA,NA
"126","31 days on the Tower, now we can enjoy on the table! https://t.co/fPgswUbSSp #Gardening #Aeroponics #Agriculture https://t.co/2IfolFvtTp",FALSE,0,NA,2016-10-28 07:00:56,FALSE,NA,"791897520435789825",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","Tower2Table",0,FALSE,FALSE,NA,NA
"127","RT @DoubleEph: $6m 2,000 hectare farm abandoned. Why? Because it is govt owned | Rivers abandons multi-million naira banana farm https://t.…",FALSE,0,NA,2016-10-28 07:00:41,FALSE,NA,"791897458511056896",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nonso2",6,TRUE,FALSE,NA,NA
"128","peace matter; in 2007 Better Earth Essay Contest;i mentioned from Waste to Electricity,Biogas, Biofuel;organic,agriculture waste!",FALSE,0,"parvenbd",2016-10-28 07:00:40,FALSE,"791896808586747904","791897452219539457","2386378975","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","parvenbd",0,FALSE,FALSE,NA,NA
"129","RT @prekshaajournal: Vidyaranya: Contributions to #Agriculture and #Commerce” https://t.co/KZgCfSSKv1

#history #south #India",FALSE,0,NA,2016-10-28 07:00:37,FALSE,NA,"791897439997263872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prekshaajournal",3,TRUE,FALSE,NA,NA
"130","RT @CranfieldUni: A better life in rural areas: Prof Jane Rickson on her work on a new Declaration for Agriculture &amp; Rural Development http…",FALSE,0,NA,2016-10-28 07:00:26,FALSE,NA,"791897394917044224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RuSource",5,TRUE,FALSE,NA,NA
"131","From agriculture to retail, IoT is changing how companies in many industries do business. https://t.co/0g3d2o6kaV",FALSE,0,NA,2016-10-28 07:00:02,FALSE,NA,"791897295285391360",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","RuthPeters2",0,FALSE,FALSE,NA,NA
"132","<U+300C>Ireland's Agriculture Minister: Please Ban Extremely cruel practices under Animal Welfare L... https://t.co/JHkB98NZ2B",FALSE,0,NA,2016-10-28 06:59:47,FALSE,NA,"791897230642851840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shion_Reira",0,FALSE,FALSE,NA,NA
"133","RT @besok_s: Farming and agriculture , domestication of wild animals : the European path extending from #Anatolia and #Thrace gone . #Kirkl…",FALSE,0,NA,2016-10-28 06:59:31,FALSE,NA,"791897163139809280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frantiento",3,TRUE,FALSE,NA,NA
"134","RT @TechMoranLtd: Innovation in agriculture and adoption of mobile mobile in rural Africa will help solve poverty #InclusiveGrowth",FALSE,0,NA,2016-10-28 06:59:04,FALSE,NA,"791897051441291264",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Yatich_",4,TRUE,FALSE,NA,NA
"135","$6m 2,000 hectare farm abandoned. Why? Because it is govt owned | Rivers abandons multi-million naira banana farm https://t.co/Bnuihc2ZSL",FALSE,3,NA,2016-10-28 06:59:00,FALSE,NA,"791897036790595584",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DoubleEph",6,FALSE,FALSE,NA,NA
"136","RT @degrp_growth: H.E. Yansane: African continent has challenges ahead, #agriculture at the heart of them. We need innovative solutions #in…",FALSE,0,NA,2016-10-28 06:59:00,FALSE,NA,"791897036060852224",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Yatich_",3,TRUE,FALSE,NA,NA
"137","RT @LIBizExchange: Clothianidin is agriculture's Deep Water Horizon. Tom Theobald https://t.co/ruEYtClF3m #neonicotinoids #bees",FALSE,0,NA,2016-10-28 06:58:29,FALSE,NA,"791896904418398208",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JuneStoyer",1,TRUE,FALSE,NA,NA
"138","RT @TheRoseGuru: Clothianidin is agriculture's Deep Water Horizon. Tom Theobald https://t.co/96jIqzfFZz #neonicotinoids #bees",FALSE,0,NA,2016-10-28 06:58:29,FALSE,NA,"791896904003100672",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JuneStoyer",2,TRUE,FALSE,NA,NA
"139","RT @organicview: Clothianidin is agriculture's Deep Water Horizon. Tom Theobald https://t.co/unJrebX5wJ #neonicotinoids #bees",FALSE,0,NA,2016-10-28 06:58:29,FALSE,NA,"791896903453646848",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","JuneStoyer",1,TRUE,FALSE,NA,NA
"140","RT @teperkins: State letter to farmers demands water to fix nitrate problem https://t.co/MQLOOPI4ry",FALSE,0,NA,2016-10-28 06:58:18,FALSE,NA,"791896860289925121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dylevine",4,TRUE,FALSE,NA,NA
"141","RT @WorldBankAfrica: #Agriculture has the potential to transform millions of #Africa|n lives REPORT: https://t.co/7sLrckhsLs  #EndPoverty h…",FALSE,0,NA,2016-10-28 06:58:11,FALSE,NA,"791896830980321280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsgacira",21,TRUE,FALSE,NA,NA
"142","@narendramodi @johnkeypm NZ n India hv huge potential in #foodprocessing, #dairy &amp; #agriculture. Hoping the economic engagement wil succeed.",FALSE,1,"narendramodi",2016-10-28 06:58:10,FALSE,"791245971715821568","791896823434612736","18839785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ruralmarketing_",0,FALSE,FALSE,NA,NA
"143","Turn Down Heat into Action next look all courses &amp; Oneness Day i've Completed Solid Waste though my focus on Waste from Agriculture,",FALSE,0,"parvenbd",2016-10-28 06:58:06,FALSE,"791896145601568769","791896808586747904","2386378975","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","parvenbd",0,FALSE,FALSE,NA,NA
